#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 01 16 19 30  MM  9.0 12.0    MM    MM    MM  MM 1003.3    MM   6.9    MM   MM   MM    MM
2024 01 16 19 20  MM  8.0 11.0   1.3     7   4.9 123 1003.0    MM   6.9    MM   MM   MM    MM
2024 01 16 19 10  MM  8.0 10.0   1.3    MM   4.9 123 1002.9    MM   6.9    MM   MM   MM    MM
2024 01 16 19 00  MM  7.0  9.0    MM    MM    MM  MM 1003.0    MM   6.9    MM   MM -4.2    MM
2024 01 16 18 50  MM  6.0  8.0   1.4     6   4.9 115 1002.3    MM   7.0    MM   MM   MM    MM
2024 01 16 18 40  MM  6.0  8.0    MM    MM    MM  MM 1002.1    MM   7.0    MM   MM   MM    MM
2024 01 16 18 30  MM  6.0  8.0    MM    MM    MM  MM 1002.2    MM   7.0    MM   MM   MM    MM
2024 01 16 18 20  MM  7.0  9.0   1.3     6   4.5 114 1002.6    MM   7.0    MM   MM   MM    MM
2024 01 16 18 10  MM  7.0  9.0   1.3    MM   4.5 114 1002.1    MM   7.0    MM   MM   MM    MM
2024 01 16 18 00  MM  7.0  9.0    MM    MM    MM  MM 1002.6    MM   7.0    MM   MM -6.3    MM
2024 01 16 17 50  MM  6.0  9.0   1.2     5   4.4  92 1002.8    MM   7.0    MM   MM   MM    MM
2024 01 16 17 40  MM  7.0 10.0    MM    MM    MM  MM 1003.0    MM   7.0    MM   MM   MM    MM
2024 01 16 17 30  MM  7.0  9.0    MM    MM    MM  MM 1003.5    MM   7.0    MM   MM   MM    MM
2024 01 16 17 20  MM  9.0 11.0   1.2     5   4.3  90 1003.2    MM   7.0    MM   MM   MM    MM
2024 01 16 17 10  MM  8.0  9.0   1.2    MM   4.3  90 1003.7    MM   7.0    MM   MM   MM    MM
2024 01 16 17 00  MM  8.0 10.0    MM    MM    MM  MM 1004.0    MM   7.0    MM   MM -5.9    MM
2024 01 16 16 50  MM  8.0  9.0   1.2     5   4.2  84 1004.8    MM   7.0    MM   MM   MM    MM
2024 01 16 16 40  MM  8.0 10.0    MM    MM    MM  MM 1005.0    MM   7.0    MM   MM   MM    MM
2024 01 16 16 30  MM  8.0 10.0    MM    MM    MM  MM 1005.6    MM   7.0    MM   MM   MM    MM
2024 01 16 16 20  MM  8.0  9.0   1.2     5   4.1  91 1006.2    MM   7.0    MM   MM   MM    MM
2024 01 16 16 10  MM  7.0  9.0    MM    MM    MM  MM 1007.1    MM   7.0    MM   MM   MM    MM
2024 01 16 16 00  MM  8.0  9.0    MM    MM    MM  MM 1007.2    MM   7.0    MM   MM -4.2    MM
2024 01 16 15 50  MM  8.0 11.0   1.2     4   4.2  79 1007.2    MM   7.0    MM   MM   MM    MM
2024 01 16 15 40  MM  9.0 11.0    MM    MM    MM  MM 1007.1    MM   7.0    MM   MM   MM    MM
2024 01 16 15 30  MM  9.0 11.0    MM    MM    MM  MM 1007.3    MM   7.0    MM   MM   MM    MM
2024 01 16 15 20  MM  9.0 11.0   1.1     4   4.1  80 1007.7    MM   7.0    MM   MM   MM    MM
2024 01 16 15 10  MM  8.0 10.0   1.1    MM   4.1  80 1008.4    MM   7.0    MM   MM   MM    MM
2024 01 16 15 00  MM  8.0 10.0    MM    MM    MM  MM 1008.9    MM   7.0    MM   MM -3.4    MM
2024 01 16 14 50  MM  8.0 10.0   1.1     4   3.9  81 1009.3    MM   7.0    MM   MM   MM    MM
2024 01 16 14 40  MM  8.0 10.0    MM    MM    MM  MM 1009.7    MM   7.1    MM   MM   MM    MM
2024 01 16 14 30  MM  8.0 10.0    MM    MM    MM  MM 1009.9    MM   7.1    MM   MM   MM    MM
2024 01 16 14 20  MM  9.0 10.0   1.1     4   4.0  73 1009.7    MM   7.2    MM   MM   MM    MM
2024 01 16 14 10  MM  9.0 11.0   1.1    MM   4.0  73 1009.6    MM   7.2    MM   MM   MM    MM
2024 01 16 14 00  MM  9.0 11.0    MM    MM    MM  MM 1009.9    MM   7.2    MM   MM -4.6    MM
2024 01 16 13 50  MM  9.0 11.0   1.0     4   3.9  78 1009.9    MM   7.3    MM   MM   MM    MM
2024 01 16 13 40  MM  9.0 11.0    MM    MM    MM  MM 1010.3    MM   7.7    MM   MM   MM    MM
2024 01 16 13 30  MM  8.0 10.0    MM    MM    MM  MM 1010.8    MM   7.7    MM   MM   MM    MM
2024 01 16 13 20  MM  9.0 11.0   1.0     4   3.9  67 1011.0    MM   7.7    MM   MM   MM    MM
2024 01 16 13 10  MM  8.0 11.0    MM    MM    MM  MM 1011.5    MM   7.7    MM   MM   MM    MM
2024 01 16 13 00  MM  9.0 11.0    MM    MM    MM  MM 1011.4    MM   7.7    MM   MM -4.2    MM
2024 01 16 12 50  MM  8.0 10.0   1.1    13   3.9 145 1011.9    MM   7.7    MM   MM   MM    MM
2024 01 16 12 40  MM  8.0 10.0    MM    MM    MM  MM 1012.3    MM   7.7    MM   MM   MM    MM
2024 01 16 12 30  MM  9.0 10.0    MM    MM    MM  MM 1012.1    MM   7.7    MM   MM   MM    MM
2024 01 16 12 20  MM  9.0 11.0   0.9    13   3.8 120 1012.0    MM   7.7    MM   MM   MM    MM
2024 01 16 12 10  MM  9.0 11.0   0.9    MM   3.8 120 1012.0    MM   7.7    MM   MM   MM    MM
2024 01 16 12 00  MM  9.0 11.0    MM    MM    MM  MM 1012.3    MM   7.7    MM   MM -3.8    MM
2024 01 16 11 50  MM  9.0 11.0   0.8    14   3.8 164 1012.6    MM   7.7    MM   MM   MM    MM
2024 01 16 11 40  MM  9.0 11.0    MM    MM    MM  MM 1013.0    MM   7.7    MM   MM   MM    MM
2024 01 16 11 30  MM  8.0 10.0    MM    MM    MM  MM 1013.2    MM   7.6    MM   MM   MM    MM
2024 01 16 11 20  MM  8.0 10.0   0.8    14   4.0 161 1013.7    MM   7.6    MM   MM   MM    MM
2024 01 16 11 10  MM  8.0 11.0   0.8    MM   4.0 161 1013.7    MM   7.6    MM   MM   MM    MM
2024 01 16 11 00  MM  7.0  9.0    MM    MM    MM  MM 1014.5    MM   7.6    MM   MM -2.7    MM
2024 01 16 10 50  MM  7.0  9.0   0.7    13   4.1 136 1014.8    MM   7.6    MM   MM   MM    MM
2024 01 16 10 40  MM  7.0  9.0    MM    MM    MM  MM 1014.8    MM   7.6    MM   MM   MM    MM
2024 01 16 10 30  MM  7.0  9.0    MM    MM    MM  MM 1014.8    MM   7.6    MM   MM   MM    MM
2024 01 16 10 20  MM  7.0  9.0   0.7    14   4.0 166 1015.2    MM   7.6    MM   MM   MM    MM
2024 01 16 10 10  MM  7.0  9.0   0.7    MM   4.0 166 1015.2    MM   7.7    MM   MM   MM    MM
2024 01 16 10 00  MM  6.0  8.0    MM    MM    MM  MM 1015.6    MM   7.7    MM   MM -2.3    MM
2024 01 16 09 50  MM  7.0  8.0   0.7    14   4.2 190 1015.7    MM   7.7    MM   MM   MM    MM
2024 01 16 09 40  MM  7.0  9.0    MM    MM    MM  MM 1015.6    MM   7.7    MM   MM   MM    MM
2024 01 16 09 30  MM  7.0  9.0    MM    MM    MM  MM 1015.8    MM   7.7    MM   MM   MM    MM
2024 01 16 09 20  MM  6.0  8.0   0.6    13   4.1 125 1016.1    MM   7.7    MM   MM   MM    MM
2024 01 16 09 10  MM  6.0  8.0   0.6    MM   4.1 125 1016.0    MM   7.6    MM   MM   MM    MM
2024 01 16 09 00  MM  7.0  8.0    MM    MM    MM  MM 1016.1    MM   7.6    MM   MM -2.8    MM
2024 01 16 08 50  MM  6.0  8.0   0.6    11   4.7 104 1016.4    MM   7.6    MM   MM   MM    MM
2024 01 16 08 40  MM  6.0  8.0    MM    MM    MM  MM 1016.5    MM   7.6    MM   MM   MM    MM
2024 01 16 08 30  MM  6.0  8.0    MM    MM    MM  MM 1016.7    MM   7.6    MM   MM   MM    MM
2024 01 16 08 20  MM  6.0  8.0   0.5    13   5.7 115 1016.9    MM   7.6    MM   MM   MM    MM
2024 01 16 08 10  MM  6.0  7.0   0.5    MM   5.7 115 1017.0    MM   7.6    MM   MM   MM    MM
2024 01 16 08 00  MM  5.0  7.0    MM    MM    MM  MM 1017.2    MM   7.7    MM   MM -2.5    MM
2024 01 16 07 50  MM  5.0  7.0   0.6    13   6.7 134 1017.2    MM   7.7    MM   MM   MM    MM
2024 01 16 07 40  MM  5.0  6.0    MM    MM    MM  MM 1017.7    MM   7.7    MM   MM   MM    MM
2024 01 16 07 30  MM  4.0  6.0    MM    MM    MM  MM 1017.9    MM   7.6    MM   MM   MM    MM
2024 01 16 07 20  MM  5.0  7.0   0.6    14   7.0 126 1017.8    MM   7.7    MM   MM   MM    MM
2024 01 16 07 10  MM  4.0  6.0    MM    MM    MM  MM 1017.7    MM   7.7    MM   MM   MM    MM
2024 01 16 07 00  MM  4.0  6.0    MM    MM    MM  MM 1017.9    MM   7.7    MM   MM -2.6    MM
2024 01 16 06 50  MM  4.0  6.0   0.6    13   7.6 120 1018.3    MM   7.7    MM   MM   MM    MM
2024 01 16 06 40  MM  4.0  6.0    MM    MM    MM  MM 1018.3    MM   7.7    MM   MM   MM    MM
2024 01 16 06 30  MM  4.0  6.0    MM    MM    MM  MM 1018.4    MM   7.7    MM   MM   MM    MM
2024 01 16 06 20  MM  5.0  6.0   0.5    13   7.4 100 1018.6    MM   7.7    MM   MM   MM    MM
2024 01 16 06 10  MM  4.0  5.0   0.5    MM   7.4 100 1018.4    MM   7.6    MM   MM   MM    MM
2024 01 16 06 00  MM  3.0  5.0    MM    MM    MM  MM 1018.9    MM   7.4    MM   MM -2.4    MM
2024 01 16 05 50  MM  3.0  5.0   0.5    15   7.1 133 1019.0    MM   7.3    MM   MM   MM    MM
2024 01 16 05 40  MM  3.0  5.0    MM    MM    MM  MM 1019.3    MM   7.3    MM   MM   MM    MM
2024 01 16 05 30  MM  4.0  5.0    MM    MM    MM  MM 1019.3    MM   7.3    MM   MM   MM    MM
2024 01 16 05 20  MM  4.0  5.0   0.5    13   6.6 128 1019.6    MM   7.4    MM   MM   MM    MM
2024 01 16 05 10  MM  4.0  6.0   0.5    MM   6.6 128 1019.5    MM   7.4    MM   MM   MM    MM
2024 01 16 05 00  MM  4.0  5.0    MM    MM    MM  MM 1019.7    MM   7.5    MM   MM -2.1    MM
2024 01 16 04 50  MM  4.0  5.0   0.6    12   6.5 115 1019.9    MM   7.5    MM   MM   MM    MM
2024 01 16 04 40  MM  4.0  5.0    MM    MM    MM  MM 1020.1    MM   7.5    MM   MM   MM    MM
2024 01 16 04 30  MM  4.0  5.0    MM    MM    MM  MM 1020.5    MM   7.6    MM   MM   MM    MM
2024 01 16 04 20  MM  4.0  5.0   0.6    12   6.3 117 1020.6    MM   7.6    MM   MM   MM    MM
2024 01 16 04 10  MM  4.0  6.0   0.6    MM   6.3 117 1020.5    MM   7.6    MM   MM   MM    MM
2024 01 16 04 00  MM  4.0  6.0    MM    MM    MM  MM 1020.5    MM   7.6    MM   MM -1.5    MM
2024 01 16 03 50  MM  4.0  6.0   0.6    14   6.4 129 1020.7    MM   7.5    MM   MM   MM    MM
2024 01 16 03 40  MM  5.0  6.0   0.6    MM   6.4 129 1020.9    MM   7.5    MM   MM   MM    MM
2024 01 16 03 30  MM  5.0  6.0    MM    MM    MM  MM 1021.1    MM   7.5    MM   MM   MM    MM
2024 01 16 03 20  MM  4.0  6.0   0.6    13   7.4 123 1021.3    MM   7.5    MM   MM   MM    MM
2024 01 16 03 10  MM  4.0  5.0   0.6    MM   7.4 123 1021.4    MM   7.5    MM   MM   MM    MM
2024 01 16 03 00  MM  3.0  4.0    MM    MM    MM  MM 1021.3    MM   7.5    MM   MM -0.6    MM
2024 01 16 02 50  MM  3.0  4.0   0.5     8   7.4 136 1021.3    MM   7.5    MM   MM   MM    MM
2024 01 16 02 40  MM  3.0  5.0    MM    MM    MM  MM 1021.3    MM   7.4    MM   MM   MM    MM
2024 01 16 02 30  MM  3.0  4.0    MM    MM    MM  MM 1021.4    MM   7.4    MM   MM   MM    MM
2024 01 16 02 20  MM  3.0  5.0   0.5    13   7.4 128 1021.6    MM   7.4    MM   MM   MM    MM
2024 01 16 02 10  MM  3.0  4.0   0.5    MM   7.4 128 1021.6    MM   7.4    MM   MM   MM    MM
2024 01 16 02 00  MM  3.0  5.0    MM    MM    MM  MM 1021.8    MM   7.5    MM   MM -0.5    MM
2024 01 16 01 50  MM  4.0  5.0   0.5    12   7.5 112 1021.9    MM   7.4    MM   MM   MM    MM
2024 01 16 01 40  MM  3.0  5.0    MM    MM    MM  MM 1021.8    MM   7.5    MM   MM   MM    MM
2024 01 16 01 30  MM  4.0  5.0    MM    MM    MM  MM 1021.9    MM   7.2    MM   MM   MM    MM
2024 01 16 01 20  MM  3.0  4.0   0.5    13   7.1 118 1021.9    MM   7.3    MM   MM   MM    MM
2024 01 16 01 10  MM  3.0  5.0   0.5    MM   7.1 118 1021.8    MM   7.6    MM   MM   MM    MM
2024 01 16 01 00  MM  4.0  5.0    MM    MM    MM  MM 1022.0    MM   7.6    MM   MM -0.4    MM
2024 01 16 00 50  MM  3.0  6.0   0.5    12   7.2 112 1022.0    MM   7.6    MM   MM   MM    MM
2024 01 16 00 40  MM  3.0  5.0    MM    MM    MM  MM 1022.0    MM   7.4    MM   MM   MM    MM
2024 01 16 00 30  MM  4.0  5.0    MM    MM    MM  MM 1022.1    MM   7.5    MM   MM   MM    MM
2024 01 16 00 20  MM  3.0  5.0   0.6    12   7.4 113 1022.0    MM   7.5    MM   MM   MM    MM
2024 01 16 00 10  MM  2.0  4.0    MM    MM    MM  MM 1021.8    MM   7.5    MM   MM   MM    MM
2024 01 16 00 00  MM  3.0  4.0    MM    MM    MM  MM 1021.9    MM   7.6    MM   MM -0.5    MM
2024 01 15 23 50  MM  3.0  4.0   0.6    13   7.2 116 1022.0    MM   7.7    MM   MM   MM    MM
2024 01 15 23 40  MM  3.0  5.0    MM    MM    MM  MM 1022.1    MM   7.7    MM   MM   MM    MM
2024 01 15 23 10  MM  2.0  5.0   0.5    MM   6.7 108 1022.5    MM   7.7    MM   MM   MM    MM
2024 01 15 23 00  MM  2.0  4.0    MM    MM    MM  MM 1022.3    MM   7.7    MM   MM +0.0    MM
2024 01 15 22 50  MM  3.0  5.0   0.6    13   6.4 131 1022.2    MM   7.7    MM   MM   MM    MM
2024 01 15 22 40  MM  3.0  5.0    MM    MM    MM  MM 1022.4    MM   7.7    MM   MM   MM    MM
2024 01 15 22 30  MM  3.0  5.0    MM    MM    MM  MM 1022.4    MM   7.6    MM   MM   MM    MM
2024 01 15 22 20  MM  3.0  5.0   0.5     8   5.7 142 1022.4    MM   7.7    MM   MM   MM    MM
2024 01 15 22 10  MM  3.0  5.0   0.5    MM   5.7 142 1022.3    MM   7.7    MM   MM   MM    MM
2024 01 15 22 00  MM  3.0  5.0    MM    MM    MM  MM 1022.4    MM   7.7    MM   MM +0.0    MM
2024 01 15 21 50  MM  3.0  5.0   0.5     9   5.4 128 1022.4    MM   7.7    MM   MM   MM    MM
2024 01 15 21 40  MM  4.0  7.0    MM    MM    MM  MM 1022.4    MM   7.7    MM   MM   MM    MM
2024 01 15 21 30  MM  4.0  6.0    MM    MM    MM  MM 1022.3    MM   7.7    MM   MM   MM    MM
2024 01 15 21 20  MM  5.0  7.0   0.5     8   5.1 153 1022.4    MM   7.7    MM   MM   MM    MM
2024 01 15 21 10  MM  4.0  5.0   0.5    MM   5.1 153 1022.4    MM   7.8    MM   MM   MM    MM
2024 01 15 21 00  MM  4.0  6.0    MM    MM    MM  MM 1022.4    MM   7.8    MM   MM -0.5    MM
2024 01 15 20 50  MM  4.0  5.0   0.6    13   4.9 141 1022.3    MM   7.7    MM   MM   MM    MM
2024 01 15 20 40  MM  2.0  4.0    MM    MM    MM  MM 1022.2    MM   7.7    MM   MM   MM    MM
2024 01 15 20 30  MM  3.0  5.0    MM    MM    MM  MM 1022.1    MM   7.7    MM   MM   MM    MM
2024 01 15 20 20  MM  3.0  7.0   0.6    13   4.5 145 1022.1    MM   7.8    MM   MM   MM    MM
2024 01 15 20 10  MM  3.0  5.0    MM    MM    MM  MM 1022.1    MM   7.8    MM   MM   MM    MM
2024 01 15 20 00  MM  4.0  5.0    MM    MM    MM  MM 1022.3    MM   7.8    MM   MM -1.4    MM
2024 01 15 19 50  MM  4.0  6.0   0.6     7   4.3 175 1022.1    MM   7.8    MM   MM   MM    MM
2024 01 15 19 40  MM  4.0  6.0    MM    MM    MM  MM 1022.1    MM   7.8    MM   MM   MM    MM
2024 01 15 19 30  MM  4.0  6.0    MM    MM    MM  MM 1022.1    MM   7.8    MM   MM   MM    MM
2024 01 15 19 20  MM  4.0  6.0   0.7     9   4.5 118 1022.3    MM   7.9    MM   MM   MM    MM
2024 01 15 19 10  MM  4.0  6.0   0.7    MM   4.5 118 1022.5    MM   7.8    MM   MM   MM    MM
2024 01 15 19 00  MM  5.0  7.0    MM    MM    MM  MM 1022.4    MM   7.8    MM   MM -1.7    MM
2024 01 15 18 50  MM  5.0  7.0   0.7     8   4.2 156 1022.3    MM   7.9    MM   MM   MM    MM
2024 01 15 18 40  MM  5.0  8.0    MM    MM    MM  MM 1022.1    MM   8.1    MM   MM   MM    MM
2024 01 15 18 30  MM  6.0  8.0    MM    MM    MM  MM 1022.7    MM   8.1    MM   MM   MM    MM
2024 01 15 18 20  MM  6.0  8.0   0.7     7   3.9 165 1022.7    MM   8.1    MM   MM   MM    MM
2024 01 15 18 10  MM  6.0  8.0    MM    MM    MM  MM 1022.7    MM   8.2    MM   MM   MM    MM
2024 01 15 18 00  MM  6.0  8.0    MM    MM    MM  MM 1022.9    MM   8.2    MM   MM -1.7    MM
2024 01 15 17 50  MM  6.0  8.0   0.7    13   3.9 117 1023.0    MM   8.2    MM   MM   MM    MM
2024 01 15 17 40  MM  6.0  9.0    MM    MM    MM  MM 1023.2    MM   8.2    MM   MM   MM    MM
2024 01 15 17 30  MM  6.0  7.0    MM    MM    MM  MM 1023.1    MM   8.2    MM   MM   MM    MM
2024 01 15 17 20  MM  5.0  8.0   0.7    13   4.0 161 1023.2    MM   8.2    MM   MM   MM    MM
2024 01 15 17 10  MM  6.0  8.0   0.7    MM   4.0 161 1023.4    MM   8.2    MM   MM   MM    MM
2024 01 15 17 00  MM  5.0  8.0    MM    MM    MM  MM 1023.7    MM   8.2    MM   MM +0.0    MM
2024 01 15 16 50  MM  6.0  7.0   0.7     9   4.0 140 1023.6    MM   8.2    MM   MM   MM    MM
2024 01 15 16 40  MM  6.0  8.0    MM    MM    MM  MM 1023.8    MM   8.2    MM   MM   MM    MM
2024 01 15 16 30  MM  6.0  8.0    MM    MM    MM  MM 1024.0    MM   8.2    MM   MM   MM    MM
2024 01 15 16 20  MM  6.0  8.0   0.7    13   4.0 124 1023.8    MM   8.2    MM   MM   MM    MM
2024 01 15 16 10  MM  6.0  9.0    MM    MM    MM  MM 1023.9    MM   8.2    MM   MM   MM    MM
2024 01 15 16 00  MM  7.0  9.0    MM    MM    MM  MM 1024.1    MM   8.2    MM   MM +0.4    MM
2024 01 15 15 50  MM  6.0  8.0   0.6     8   4.0 147 1024.3    MM   8.2    MM   MM   MM    MM
2024 01 15 15 40  MM  6.0  9.0    MM    MM    MM  MM 1024.4    MM   8.1    MM   MM   MM    MM
2024 01 15 15 30  MM  6.0  9.0    MM    MM    MM  MM 1024.3    MM   8.2    MM   MM   MM    MM
2024 01 15 15 20  MM  6.0  8.0   0.7     8   4.3 149 1024.3    MM   8.2    MM   MM   MM    MM
2024 01 15 15 10  MM  6.0  8.0   0.7    MM   4.3 149 1024.6    MM   8.2    MM   MM   MM    MM
2024 01 15 15 00  MM  5.0  8.0    MM    MM    MM  MM 1024.6    MM   8.2    MM   MM +1.3    MM
2024 01 15 14 50  MM  5.0  7.0   0.7     8   4.3 150 1024.3    MM   8.2    MM   MM   MM    MM
2024 01 15 14 40  MM  5.0  7.0    MM    MM    MM  MM 1024.1    MM   8.2    MM   MM   MM    MM
2024 01 15 14 30  MM  6.0  8.0    MM    MM    MM  MM 1024.2    MM   8.2    MM   MM   MM    MM
2024 01 15 14 20  MM  6.0  8.0   0.7     8   4.1 159 1024.3    MM   8.2    MM   MM   MM    MM
2024 01 15 14 10  MM  5.0  8.0   0.7    MM   4.1 159 1024.0    MM   8.2    MM   MM   MM    MM
2024 01 15 14 00  MM  5.0  8.0    MM    MM    MM  MM 1023.7    MM   8.2    MM   MM +0.7    MM
2024 01 15 13 50  MM  6.0  8.0   0.7     8   4.0 153 1023.7    MM   8.2    MM   MM   MM    MM
2024 01 15 13 40  MM  6.0  9.0    MM    MM    MM  MM 1023.6    MM   8.2    MM   MM   MM    MM
2024 01 15 13 30  MM  6.0  9.0    MM    MM    MM  MM 1023.7    MM   8.2    MM   MM   MM    MM
2024 01 15 13 20  MM  7.0  9.0   0.8     8   3.9 158 1023.6    MM   8.2    MM   MM   MM    MM
2024 01 15 13 10  MM  7.0 10.0    MM    MM    MM  MM 1023.6    MM   8.2    MM   MM   MM    MM
2024 01 15 13 00  MM  6.0  9.0    MM    MM    MM  MM 1023.7    MM   8.2    MM   MM +1.1    MM
2024 01 15 12 50  MM  7.0 10.0   0.7     9   3.9 148 1023.6    MM   8.2    MM   MM   MM    MM
2024 01 15 12 40  MM  6.0  9.0    MM    MM    MM  MM 1023.5    MM   8.2    MM   MM   MM    MM
2024 01 15 12 30  MM  7.0  9.0    MM    MM    MM  MM 1023.5    MM    MM    MM   MM   MM    MM
2024 01 15 12 20  MM  7.0  9.0   0.7     8   4.0 152 1023.3    MM   8.2    MM   MM   MM    MM
2024 01 15 12 10  MM  6.0  9.0   0.7    MM   4.0 152 1023.2    MM   8.2    MM   MM   MM    MM
2024 01 15 12 00  MM  6.0  9.0    MM    MM    MM  MM 1023.3    MM   8.2    MM   MM +1.3    MM
2024 01 15 11 50  MM  6.0  9.0   0.7     8   3.8 174 1023.2    MM   8.2    MM   MM   MM    MM
2024 01 15 11 40  MM  6.0  8.0    MM    MM    MM  MM 1023.2    MM   8.2    MM   MM   MM    MM
2024 01 15 11 30  MM  7.0  9.0    MM    MM    MM  MM 1023.1    MM   8.2    MM   MM   MM    MM
2024 01 15 11 20  MM  7.0  9.0   0.7     9   3.9 142 1023.1    MM    MM    MM   MM   MM    MM
2024 01 15 11 10  MM  6.0  9.0   0.7    MM   3.9 142 1023.1    MM   8.2    MM   MM   MM    MM
2024 01 15 11 00  MM  7.0  9.0    MM    MM    MM  MM 1023.0    MM   8.2    MM   MM +1.6    MM
2024 01 15 10 50  MM  7.0 10.0   0.7     3   3.9 299 1022.9    MM   8.1    MM   MM   MM    MM
2024 01 15 10 40  MM  7.0 10.0    MM    MM    MM  MM 1022.9    MM   8.2    MM   MM   MM    MM
2024 01 15 10 30  MM  7.0 10.0    MM    MM    MM  MM 1022.8    MM   8.2    MM   MM   MM    MM
2024 01 15 10 20  MM  8.0 10.0   0.8     3   4.0 295 1022.7    MM   8.2    MM   MM   MM    MM
2024 01 15 10 10  MM  7.0  9.0   0.8    MM   4.0 295 1022.7    MM   8.2    MM   MM   MM    MM
2024 01 15 10 00  MM  7.0  9.0    MM    MM    MM  MM 1022.6    MM   8.2    MM   MM +1.3    MM
2024 01 15 09 50  MM  7.0  9.0   0.8     4   3.9 301 1022.4    MM   8.2    MM   MM   MM    MM
2024 01 15 09 40  MM  6.0  9.0    MM    MM    MM  MM 1022.4    MM   8.2    MM   MM   MM    MM
2024 01 15 09 30  MM  6.0  9.0    MM    MM    MM  MM 1022.3    MM   8.2    MM   MM   MM    MM
2024 01 15 09 20  MM  6.0  8.0   0.8     4   3.7 301 1022.2    MM   8.1    MM   MM   MM    MM
2024 01 15 09 10  MM  7.0  9.0   0.8    MM   3.7 301 1022.2    MM   8.1    MM   MM   MM    MM
2024 01 15 09 00  MM  7.0 10.0    MM    MM    MM  MM 1022.0    MM   8.1    MM   MM +1.3    MM
2024 01 15 08 50  MM  7.0 10.0   0.9     3   3.7 309 1021.8    MM   8.1    MM   MM   MM    MM
2024 01 15 08 40  MM  7.0 10.0    MM    MM    MM  MM 1021.6    MM   8.1    MM   MM   MM    MM
2024 01 15 08 30  MM  7.0 10.0    MM    MM    MM  MM 1021.7    MM   8.1    MM   MM   MM    MM
2024 01 15 08 20  MM  8.0  9.0   0.8    10   4.0 144 1021.6    MM   8.1    MM   MM   MM    MM
2024 01 15 08 10  MM  7.0 10.0   0.8    MM   4.0 144 1021.4    MM   8.1    MM   MM   MM    MM
2024 01 15 08 00  MM  8.0 10.0    MM    MM    MM  MM 1021.4    MM   8.1    MM   MM +1.5    MM
2024 01 15 07 50  MM  9.0 11.0   0.9     8   3.8 167 1021.4    MM   8.1    MM   MM   MM    MM
2024 01 15 07 40  MM  8.0 11.0    MM    MM    MM  MM 1021.2    MM   8.0    MM   MM   MM    MM
2024 01 15 07 30  MM  9.0 12.0    MM    MM    MM  MM 1021.3    MM   8.0    MM   MM   MM    MM
2024 01 15 07 20  MM  9.0 12.0   0.9     9   4.1 166 1021.5    MM   8.0    MM   MM   MM    MM
2024 01 15 07 10  MM  8.0 11.0    MM    MM    MM  MM 1021.3    MM   8.0    MM   MM   MM    MM
2024 01 15 07 00  MM  8.0 11.0    MM    MM    MM  MM 1021.3    MM   8.0    MM   MM +1.9    MM
2024 01 15 06 50  MM  8.0 11.0   0.9     9   4.0 158 1021.0    MM   8.0    MM   MM   MM    MM
2024 01 15 06 40  MM  8.0 11.0    MM    MM    MM  MM 1020.8    MM   8.0    MM   MM   MM    MM
2024 01 15 06 30  MM  8.0 10.0    MM    MM    MM  MM 1020.9    MM   8.0    MM   MM   MM    MM
2024 01 15 06 20  MM  8.0 10.0   1.0     4   4.1 302 1020.9    MM   8.0    MM   MM   MM    MM
2024 01 15 06 10  MM  7.0 10.0   1.0    MM   4.1 302 1020.9    MM   8.0    MM   MM   MM    MM
2024 01 15 06 00  MM  8.0 10.0    MM    MM    MM  MM 1020.7    MM   8.0    MM   MM +2.1    MM
2024 01 15 05 50  MM  8.0 11.0   1.1     8   4.2 173 1020.7    MM   8.0    MM   MM   MM    MM
2024 01 15 05 40  MM  8.0 12.0    MM    MM    MM  MM 1020.5    MM   8.0    MM   MM   MM    MM
2024 01 15 05 30  MM  9.0 12.0    MM    MM    MM  MM 1020.5    MM   8.0    MM   MM   MM    MM
2024 01 15 05 20  MM  9.0 12.0   1.2     8   4.2 163 1020.3    MM   8.0    MM   MM   MM    MM
2024 01 15 05 10  MM  9.0 12.0   1.2    MM   4.2 163 1020.0    MM   8.0    MM   MM   MM    MM
2024 01 15 05 00  MM 10.0 14.0    MM    MM    MM  MM 1019.9    MM   8.0    MM   MM +1.6    MM
2024 01 15 04 50  MM 10.0 13.0   1.3     4   4.1 294 1019.9    MM   8.0    MM   MM   MM    MM
2024 01 15 04 40  MM 10.0 13.0   1.3    MM   4.1 294 1019.6    MM   8.0    MM   MM   MM    MM
2024 01 15 04 30  MM 11.0 14.0    MM    MM    MM  MM 1019.5    MM   8.0    MM   MM   MM    MM
2024 01 15 04 20  MM 11.0 14.0   1.3     5   4.3 301 1019.5    MM   8.0    MM   MM   MM    MM
2024 01 15 04 10  MM 11.0 14.0   1.3    MM   4.3 301 1019.5    MM   8.0    MM   MM   MM    MM
2024 01 15 04 00  MM 11.0 15.0    MM    MM    MM  MM 1019.4    MM   8.0    MM   MM +1.8    MM
2024 01 15 03 50  MM 11.0 15.0   1.4     5   4.3 303 1019.6    MM   8.0    MM   MM   MM    MM
