#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 02 03 14 56  MM   MM   MM   1.5     5   4.4   4     MM    MM   5.1    MM   MM   MM    MM
2024 02 03 14 26  MM   MM   MM   1.5     5   4.3 356     MM    MM   5.1    MM   MM   MM    MM
2024 02 03 13 56  MM   MM   MM   1.5     4   4.3   9     MM    MM   5.1    MM   MM   MM    MM
2024 02 03 13 26  MM   MM   MM   1.5     5   4.3   1     MM    MM   5.1    MM   MM   MM    MM
2024 02 03 12 56  MM   MM   MM   1.4     4   4.3   0     MM    MM   5.1    MM   MM   MM    MM
2024 02 03 12 26  MM   MM   MM   1.5     5   4.4  13     MM    MM   5.1    MM   MM   MM    MM
2024 02 03 11 56  MM   MM   MM   1.5     5   4.5   4     MM    MM   5.1    MM   MM   MM    MM
2024 02 03 11 26  MM   MM   MM   1.5     5   4.4   1     MM    MM   5.1    MM   MM   MM    MM
2024 02 03 10 56  MM   MM   MM   1.6     5   4.5  11     MM    MM   5.1    MM   MM   MM    MM
2024 02 03 10 26  MM   MM   MM   1.5     5   4.5   6     MM    MM   5.1    MM   MM   MM    MM
2024 02 03 09 56  MM   MM   MM   1.6     5   4.4  11     MM    MM   5.1    MM   MM   MM    MM
2024 02 03 09 26  MM   MM   MM   1.7     5   4.5  18     MM    MM   5.1    MM   MM   MM    MM
2024 02 03 08 56  MM   MM   MM   1.9     5   4.6  11     MM    MM   5.1    MM   MM   MM    MM
2024 02 03 08 26  MM   MM   MM   1.7     5   4.5   0     MM    MM   5.1    MM   MM   MM    MM
2024 02 03 07 56  MM   MM   MM   1.7     5   4.5   7     MM    MM   5.2    MM   MM   MM    MM
2024 02 03 07 26  MM   MM   MM   1.6     5   4.5   9     MM    MM   5.2    MM   MM   MM    MM
2024 02 03 06 56  MM   MM   MM   1.6     4   4.4  11     MM    MM   5.2    MM   MM   MM    MM
2024 02 03 06 26  MM   MM   MM   1.4     5   4.3  17     MM    MM   5.3    MM   MM   MM    MM
2024 02 03 05 56  MM   MM   MM   1.2     4   4.2  23     MM    MM   5.3    MM   MM   MM    MM
2024 02 03 05 26  MM   MM   MM   1.2     4   4.3  21     MM    MM   5.4    MM   MM   MM    MM
2024 02 03 04 56  MM   MM   MM   1.1     4   4.3  16     MM    MM   5.5    MM   MM   MM    MM
2024 02 03 04 26  MM   MM   MM   1.1     4   4.2  16     MM    MM   5.5    MM   MM   MM    MM
2024 02 03 03 56  MM   MM   MM   1.1     4   4.3  18     MM    MM   5.6    MM   MM   MM    MM
2024 02 03 03 26  MM   MM   MM   1.1     4   4.4  14     MM    MM   5.6    MM   MM   MM    MM
2024 02 03 02 56  MM   MM   MM   1.1     4   4.3  17     MM    MM   5.7    MM   MM   MM    MM
2024 02 03 02 26  MM   MM   MM   1.1     4   4.3  17     MM    MM   5.8    MM   MM   MM    MM
2024 02 03 01 56  MM   MM   MM   1.2     4   4.3  17     MM    MM   5.8    MM   MM   MM    MM
2024 02 03 01 26  MM   MM   MM   1.2    11   4.4 124     MM    MM   5.8    MM   MM   MM    MM
2024 02 03 00 56  MM   MM   MM   1.1     4   4.2  23     MM    MM   5.8    MM   MM   MM    MM
2024 02 03 00 26  MM   MM   MM   1.1    10   4.5 117     MM    MM   5.8    MM   MM   MM    MM
2024 02 02 23 56  MM   MM   MM   1.0    11   4.5 132     MM    MM   5.8    MM   MM   MM    MM
2024 02 02 23 26  MM   MM   MM   1.0     8   4.6 138     MM    MM   5.7    MM   MM   MM    MM
2024 02 02 22 56  MM   MM   MM   0.9    10   5.0 132     MM    MM   5.7    MM   MM   MM    MM
2024 02 02 22 26  MM   MM   MM   0.9    11   5.4 118     MM    MM   5.7    MM   MM   MM    MM
2024 02 02 21 56  MM   MM   MM   0.9    11   6.3 125     MM    MM   5.7    MM   MM   MM    MM
2024 02 02 21 26  MM   MM   MM   0.8    10   6.3 118     MM    MM   5.7    MM   MM   MM    MM
2024 02 02 20 56  MM   MM   MM   0.9    12   6.5 131     MM    MM   5.7    MM   MM   MM    MM
2024 02 02 20 26  MM   MM   MM   0.9     8   6.5 145     MM    MM   5.6    MM   MM   MM    MM
2024 02 02 19 56  MM   MM   MM   0.9    10   6.7 127     MM    MM   5.6    MM   MM   MM    MM
2024 02 02 19 26  MM   MM   MM   0.9     8   6.4 148     MM    MM   5.6    MM   MM   MM    MM
2024 02 02 18 56  MM   MM   MM   0.9    11   6.7 134     MM    MM   5.6    MM   MM   MM    MM
2024 02 02 18 26  MM   MM   MM   0.9    11   6.9 120     MM    MM   5.6    MM   MM   MM    MM
2024 02 02 17 56  MM   MM   MM   1.0    10   7.0 118     MM    MM   5.6    MM   MM   MM    MM
2024 02 02 17 26  MM   MM   MM   1.0    10   6.8 129     MM    MM   5.6    MM   MM   MM    MM
2024 02 02 16 56  MM   MM   MM   0.9    10   6.5 136     MM    MM   5.6    MM   MM   MM    MM
2024 02 02 16 26  MM   MM   MM   1.0    11   6.9 122     MM    MM   5.6    MM   MM   MM    MM
2024 02 02 15 56  MM   MM   MM   1.0    11   6.5 121     MM    MM   5.6    MM   MM   MM    MM
2024 02 02 15 26  MM   MM   MM   0.9    10   6.7 125     MM    MM   5.6    MM   MM   MM    MM
2024 02 02 14 56  MM   MM   MM   0.9    10   6.7 117     MM    MM   5.6    MM   MM   MM    MM
2024 02 02 14 26  MM   MM   MM   1.0    11   6.5 125     MM    MM   5.7    MM   MM   MM    MM
2024 02 02 13 56  MM   MM   MM   1.0     9   6.4 124     MM    MM   5.7    MM   MM   MM    MM
2024 02 02 13 26  MM   MM   MM   1.0    11   6.6 117     MM    MM   5.7    MM   MM   MM    MM
2024 02 02 12 56  MM   MM   MM   1.0    11   6.1 122     MM    MM   5.7    MM   MM   MM    MM
2024 02 02 12 26  MM   MM   MM   1.0     8   6.1 146     MM    MM   5.7    MM   MM   MM    MM
2024 02 02 11 56  MM   MM   MM   1.0    11   6.1 122     MM    MM   5.7    MM   MM   MM    MM
2024 02 02 11 26  MM   MM   MM   0.9    12   5.6 118     MM    MM   5.7    MM   MM   MM    MM
2024 02 02 10 56  MM   MM   MM   1.0    11   5.4 115     MM    MM   5.7    MM   MM   MM    MM
2024 02 02 10 26  MM   MM   MM   1.0    10   5.6 120     MM    MM   5.7    MM   MM   MM    MM
2024 02 02 09 56  MM   MM   MM   1.0    10   5.5 121     MM    MM   5.6    MM   MM   MM    MM
2024 02 02 09 26  MM   MM   MM   1.0    11   5.7 117     MM    MM   5.6    MM   MM   MM    MM
2024 02 02 08 56  MM   MM   MM   1.1     9   5.5 129     MM    MM   5.6    MM   MM   MM    MM
2024 02 02 08 26  MM   MM   MM   1.0    11   5.2 118     MM    MM   5.5    MM   MM   MM    MM
2024 02 02 07 56  MM   MM   MM   1.1    12   5.3 124     MM    MM   5.5    MM   MM   MM    MM
2024 02 02 07 26  MM   MM   MM   1.1    12   5.3 124     MM    MM   5.5    MM   MM   MM    MM
2024 02 02 06 56  MM   MM   MM   1.1    11   5.3 117     MM    MM   5.4    MM   MM   MM    MM
2024 02 02 06 26  MM   MM   MM   1.1    12   5.2 115     MM    MM   5.4    MM   MM   MM    MM
2024 02 02 05 56  MM   MM   MM   1.1    11   5.1 121     MM    MM   5.4    MM   MM   MM    MM
2024 02 02 05 26  MM   MM   MM   1.2    11   5.1 114     MM    MM   5.4    MM   MM   MM    MM
2024 02 02 04 56  MM   MM   MM   1.2    11   5.1 121     MM    MM   5.4    MM   MM   MM    MM
2024 02 02 04 26  MM   MM   MM   1.3    11   5.0 115     MM    MM   5.4    MM   MM   MM    MM
2024 02 02 03 56  MM   MM   MM   1.3    10   5.1 117     MM    MM   5.3    MM   MM   MM    MM
2024 02 02 03 26  MM   MM   MM   1.3    11   5.0 117     MM    MM   5.3    MM   MM   MM    MM
2024 02 02 02 56  MM   MM   MM   1.3    11   5.2 120     MM    MM   5.3    MM   MM   MM    MM
2024 02 02 02 26  MM   MM   MM   1.3    10   5.1 114     MM    MM   5.3    MM   MM   MM    MM
2024 02 02 01 56  MM   MM   MM   1.3    11   5.3 110     MM    MM   5.3    MM   MM   MM    MM
2024 02 02 01 26  MM   MM   MM   1.2     9   5.0 118     MM    MM   5.1    MM   MM   MM    MM
2024 02 02 00 56  MM   MM   MM   1.3    11   5.1 120     MM    MM   5.0    MM   MM   MM    MM
2024 02 02 00 26  MM   MM   MM   1.3     9   5.0 118     MM    MM   4.9    MM   MM   MM    MM
2024 02 01 23 56  MM   MM   MM   1.2    11   5.0 120     MM    MM   4.8    MM   MM   MM    MM
2024 02 01 23 26  MM   MM   MM   1.2    10   5.3 114     MM    MM   4.8    MM   MM   MM    MM
2024 02 01 22 56  MM   MM   MM   1.2    11   5.3 117     MM    MM   4.8    MM   MM   MM    MM
2024 02 01 22 26  MM   MM   MM   1.1    11   5.3 115     MM    MM   4.8    MM   MM   MM    MM
2024 02 01 21 56  MM   MM   MM   1.1    10   5.3 120     MM    MM   4.8    MM   MM   MM    MM
2024 02 01 21 26  MM   MM   MM   1.0    12   5.5 114     MM    MM   4.8    MM   MM   MM    MM
2024 02 01 20 56  MM   MM   MM   1.0    12   5.3 120     MM    MM   4.9    MM   MM   MM    MM
2024 02 01 20 26  MM   MM   MM   1.1    11   5.8 114     MM    MM   4.9    MM   MM   MM    MM
2024 02 01 19 56  MM   MM   MM   1.0    12   5.5 120     MM    MM   5.2    MM   MM   MM    MM
2024 02 01 19 26  MM   MM   MM   1.0    10   5.7 115     MM    MM   5.6    MM   MM   MM    MM
2024 02 01 18 56  MM   MM   MM   1.0    11   5.7 110     MM    MM   5.8    MM   MM   MM    MM
2024 02 01 18 26  MM   MM   MM   1.0    13   5.7 120     MM    MM   5.8    MM   MM   MM    MM
2024 02 01 17 56  MM   MM   MM   1.1    11   5.9 117     MM    MM   5.8    MM   MM   MM    MM
2024 02 01 17 26  MM   MM   MM   1.0    12   5.9 110     MM    MM   5.8    MM   MM   MM    MM
2024 02 01 16 56  MM   MM   MM   1.0    11   5.9 110     MM    MM   5.8    MM   MM   MM    MM
2024 02 01 16 26  MM   MM   MM   1.1    11   6.3 115     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 15 56  MM   MM   MM   1.1    11   6.9 115     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 15 26  MM   MM   MM   1.0    11   6.9 117     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 14 56  MM   MM   MM   1.0    11   7.0 115     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 14 26  MM   MM   MM   0.9    12   6.6 121     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 13 56  MM   MM   MM   1.1    12   7.5 118     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 13 26  MM   MM   MM   1.0    12   7.5 113     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 12 56  MM   MM   MM   1.0    12   7.7 114     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 12 26  MM   MM   MM   1.0    12   7.9 118     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 11 56  MM   MM   MM   1.1    11   8.1 118     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 11 26  MM   MM   MM   1.0    13   8.2 121     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 10 56  MM   MM   MM   0.9    11   7.8 115     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 10 26  MM   MM   MM   1.0    11   7.8 107     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 09 56  MM   MM   MM   1.0    10   7.9 118     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 09 26  MM   MM   MM   1.0    13   8.1 117     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 08 56  MM   MM   MM   1.0    11   8.1 114     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 08 26  MM   MM   MM   1.0    12   8.2 121     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 07 56  MM   MM   MM   1.1    11   8.1 115     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 07 26  MM   MM   MM   1.1    13   8.1 118     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 06 56  MM   MM   MM   1.1    12   7.7 115     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 06 26  MM   MM   MM   1.1    11   7.4 113     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 05 56  MM   MM   MM   1.1    11   7.6 107     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 05 26  MM   MM   MM   1.1    13   7.2 115     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 04 56  MM   MM   MM   1.1    10   7.4 120     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 04 26  MM   MM   MM   1.0    11   7.5 114     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 03 56  MM   MM   MM   1.1    11   7.5 111     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 03 26  MM   MM   MM   1.1    10   7.5 117     MM    MM   5.7    MM   MM   MM    MM
2024 02 01 02 56  MM   MM   MM   1.1    12   7.8 113     MM    MM   5.8    MM   MM   MM    MM
2024 02 01 02 26  MM   MM   MM   1.1    11   7.8 117     MM    MM   5.8    MM   MM   MM    MM
2024 02 01 01 56  MM   MM   MM   1.1    11   7.8 114     MM    MM   5.8    MM   MM   MM    MM
2024 02 01 01 26  MM   MM   MM   1.0    11   7.7 118     MM    MM   5.8    MM   MM   MM    MM
2024 02 01 00 56  MM   MM   MM   1.1    11   7.8 114     MM    MM   5.8    MM   MM   MM    MM
2024 02 01 00 26  MM   MM   MM   1.1    12   7.5 117     MM    MM   5.8    MM   MM   MM    MM
2024 01 31 23 56  MM   MM   MM   1.2    12   8.1 115     MM    MM   5.8    MM   MM   MM    MM
2024 01 31 22 56  MM   MM   MM   1.1    12   8.0 117     MM    MM   5.8    MM   MM   MM    MM
2024 01 31 22 26  MM   MM   MM   1.1    11   7.8 118     MM    MM   5.8    MM   MM   MM    MM
2024 01 31 21 56  MM   MM   MM   1.1    12   8.1 118     MM    MM   5.8    MM   MM   MM    MM
2024 01 31 21 26  MM   MM   MM   1.1    11   7.6 117     MM    MM   5.8    MM   MM   MM    MM
2024 01 31 20 56  MM   MM   MM   1.1    11   7.8 113     MM    MM   5.8    MM   MM   MM    MM
2024 01 31 20 26  MM   MM   MM   1.0    12   7.7 114     MM    MM   5.8    MM   MM   MM    MM
2024 01 31 19 56  MM   MM   MM   1.1    11   7.7 115     MM    MM   5.9    MM   MM   MM    MM
2024 01 31 19 26  MM   MM   MM   1.0    11   7.7 111     MM    MM   5.9    MM   MM   MM    MM
2024 01 31 18 56  MM   MM   MM   1.0    11   7.5 114     MM    MM   5.9    MM   MM   MM    MM
2024 01 31 18 26  MM   MM   MM   1.0    11   7.5 113     MM    MM   5.9    MM   MM   MM    MM
2024 01 31 17 56  MM   MM   MM   1.0    12   7.4 117     MM    MM   5.9    MM   MM   MM    MM
2024 01 31 17 26  MM   MM   MM   1.1    11   7.2 110     MM    MM   5.9    MM   MM   MM    MM
2024 01 31 16 56  MM   MM   MM   1.1    12   7.4 115     MM    MM   5.8    MM   MM   MM    MM
2024 01 31 16 26  MM   MM   MM   1.2    12   7.4 117     MM    MM   5.8    MM   MM   MM    MM
2024 01 31 15 56  MM   MM   MM   1.1    12   7.3 113     MM    MM   5.8    MM   MM   MM    MM
2024 01 31 15 26  MM   MM   MM   1.2    11   7.6 111     MM    MM   5.8    MM   MM   MM    MM
2024 01 31 14 56  MM   MM   MM   1.2    12   7.3 115     MM    MM   5.8    MM   MM   MM    MM
2024 01 31 14 26  MM   MM   MM   1.1    11   7.2 120     MM    MM   5.8    MM   MM   MM    MM
2024 01 31 13 56  MM   MM   MM   1.2    12   7.8 120     MM    MM   5.8    MM   MM   MM    MM
2024 01 31 13 26  MM   MM   MM   1.1    12   7.3 117     MM    MM   5.7    MM   MM   MM    MM
2024 01 31 12 56  MM   MM   MM   1.1    11   7.2 114     MM    MM   5.7    MM   MM   MM    MM
2024 01 31 12 26  MM   MM   MM   1.2    12   7.7 115     MM    MM   5.7    MM   MM   MM    MM
2024 01 31 11 56  MM   MM   MM   1.1    11   7.3 115     MM    MM   5.7    MM   MM   MM    MM
2024 01 31 11 26  MM   MM   MM   1.2    12   7.6 115     MM    MM   5.7    MM   MM   MM    MM
2024 01 31 10 56  MM   MM   MM   1.1    11   7.6 118     MM    MM   5.7    MM   MM   MM    MM
2024 01 31 10 26  MM   MM   MM   1.1    11   7.3 117     MM    MM   5.7    MM   MM   MM    MM
2024 01 31 09 56  MM   MM   MM   1.0    12   6.9 118     MM    MM   5.7    MM   MM   MM    MM
2024 01 31 09 26  MM   MM   MM   1.1    11   7.2 117     MM    MM   5.7    MM   MM   MM    MM
2024 01 31 08 56  MM   MM   MM   1.0    11   7.0 114     MM    MM   5.7    MM   MM   MM    MM
2024 01 31 08 26  MM   MM   MM   1.0    12   7.1 117     MM    MM   5.7    MM   MM   MM    MM
2024 01 31 07 56  MM   MM   MM   1.1    12   7.1 115     MM    MM   5.6    MM   MM   MM    MM
2024 01 31 07 26  MM   MM   MM   1.1    12   7.1 115     MM    MM   5.6    MM   MM   MM    MM
2024 01 31 06 56  MM   MM   MM   1.1    12   6.9 120     MM    MM   5.6    MM   MM   MM    MM
2024 01 31 06 26  MM   MM   MM   1.1    12   6.8 111     MM    MM   5.6    MM   MM   MM    MM
2024 01 31 05 56  MM   MM   MM   1.2    11   6.6 114     MM    MM   5.6    MM   MM   MM    MM
2024 01 31 05 26  MM   MM   MM   1.2    12   6.6 114     MM    MM   5.6    MM   MM   MM    MM
2024 01 31 04 56  MM   MM   MM   1.2    12   5.9 115     MM    MM   5.6    MM   MM   MM    MM
2024 01 31 04 26  MM   MM   MM   1.2    12   6.1 118     MM    MM   5.6    MM   MM   MM    MM
2024 01 31 03 56  MM   MM   MM   1.2    13   5.9 117     MM    MM   5.6    MM   MM   MM    MM
2024 01 31 03 26  MM   MM   MM   1.3    12   5.9 107     MM    MM   5.6    MM   MM   MM    MM
2024 01 31 02 56  MM   MM   MM   1.3    12   5.6 114     MM    MM   5.6    MM   MM   MM    MM
2024 01 31 02 26  MM   MM   MM   1.3    12   5.5 115     MM    MM   5.6    MM   MM   MM    MM
2024 01 31 01 56  MM   MM   MM   1.4    12   5.6 117     MM    MM   5.5    MM   MM   MM    MM
2024 01 31 01 26  MM   MM   MM   1.5    12   5.7 120     MM    MM   5.5    MM   MM   MM    MM
2024 01 31 00 56  MM   MM   MM   1.5    12   5.7 115     MM    MM   5.5    MM   MM   MM    MM
2024 01 31 00 26  MM   MM   MM   1.5    13   5.7 120     MM    MM   5.5    MM   MM   MM    MM
2024 01 30 23 56  MM   MM   MM   1.4    13   5.5 111     MM    MM   5.5    MM   MM   MM    MM
2024 01 30 23 26  MM   MM   MM   1.5    11   5.5 118     MM    MM   5.5    MM   MM   MM    MM
2024 01 30 22 56  MM   MM   MM   1.5    11   5.5 113     MM    MM   5.4    MM   MM   MM    MM
2024 01 30 22 26  MM   MM   MM   1.6    13   5.5 120     MM    MM   5.4    MM   MM   MM    MM
2024 01 30 21 56  MM   MM   MM   1.5    12   5.4 113     MM    MM   5.4    MM   MM   MM    MM
2024 01 30 21 26  MM   MM   MM   1.5    11   5.1 113     MM    MM   5.4    MM   MM   MM    MM
2024 01 30 20 56  MM   MM   MM   1.6    10   5.4 114     MM    MM   5.4    MM   MM   MM    MM
2024 01 30 20 26  MM   MM   MM   1.5    11   5.5 106     MM    MM   5.4    MM   MM   MM    MM
2024 01 30 19 56  MM   MM   MM   1.6    12   5.5 118     MM    MM   5.4    MM   MM   MM    MM
2024 01 30 19 26  MM   MM   MM   1.6    10   5.5 115     MM    MM   5.4    MM   MM   MM    MM
2024 01 30 18 56  MM   MM   MM   1.6    13   5.8 117     MM    MM   5.5    MM   MM   MM    MM
2024 01 30 18 26  MM   MM   MM   1.6    13   5.5 115     MM    MM   5.6    MM   MM   MM    MM
2024 01 30 17 56  MM   MM   MM   1.7    12   5.7 113     MM    MM   5.6    MM   MM   MM    MM
2024 01 30 17 26  MM   MM   MM   1.7    13   5.7 115     MM    MM   5.6    MM   MM   MM    MM
2024 01 30 16 56  MM   MM   MM   1.8    13   5.5 114     MM    MM   5.6    MM   MM   MM    MM
2024 01 30 16 26  MM   MM   MM   1.8    13   5.6 117     MM    MM   5.6    MM   MM   MM    MM
2024 01 30 15 56  MM   MM   MM   1.7    13   5.5 117     MM    MM   5.7    MM   MM   MM    MM
2024 01 30 15 26  MM   MM   MM   1.7    12   5.7 114     MM    MM   5.7    MM   MM   MM    MM
2024 01 30 14 56  MM   MM   MM   1.7    11   5.5 111     MM    MM   5.7    MM   MM   MM    MM
2024 01 30 14 26  MM   MM   MM   1.7    11   5.5 118     MM    MM   5.8    MM   MM   MM    MM
2024 01 30 13 56  MM   MM   MM   1.7     6   5.4  96     MM    MM   5.7    MM   MM   MM    MM
2024 01 30 13 26  MM   MM   MM   1.7    11   5.2 125     MM    MM   5.6    MM   MM   MM    MM
2024 01 30 12 56  MM   MM   MM   1.8    11   5.4 114     MM    MM   5.4    MM   MM   MM    MM
2024 01 30 12 26  MM   MM   MM   1.7     6   5.3  82     MM    MM   5.6    MM   MM   MM    MM
2024 01 30 11 56  MM   MM   MM   1.7    10   5.2 114     MM    MM   5.5    MM   MM   MM    MM
2024 01 30 11 26  MM   MM   MM   1.7    10   5.2 110     MM    MM   5.5    MM   MM   MM    MM
2024 01 30 10 56  MM   MM   MM   1.7    11   5.2 115     MM    MM   5.6    MM   MM   MM    MM
2024 01 30 10 26  MM   MM   MM   1.8    11   5.3 113     MM    MM   5.8    MM   MM   MM    MM
2024 01 30 09 56  MM   MM   MM   1.8    10   5.3 115     MM    MM   6.0    MM   MM   MM    MM
2024 01 30 09 26  MM   MM   MM   1.9    11   5.2 118     MM    MM   6.0    MM   MM   MM    MM
2024 01 30 08 56  MM   MM   MM   1.9    11   5.3 129     MM    MM   6.0    MM   MM   MM    MM
2024 01 30 08 26  MM   MM   MM   1.9     5   5.1  42     MM    MM   5.9    MM   MM   MM    MM
2024 01 30 07 56  MM   MM   MM   1.9     5   5.1  41     MM    MM   5.8    MM   MM   MM    MM
2024 01 30 07 26  MM   MM   MM   1.9     9   5.2 111     MM    MM   5.4    MM   MM   MM    MM
2024 01 30 06 56  MM   MM   MM   1.8    10   5.1 110     MM    MM   5.5    MM   MM   MM    MM
2024 01 30 06 26  MM   MM   MM   2.0     5   5.2  27     MM    MM   5.4    MM   MM   MM    MM
2024 01 30 05 56  MM   MM   MM   2.0    10   5.3 114     MM    MM   5.4    MM   MM   MM    MM
2024 01 30 05 26  MM   MM   MM   1.9    10   5.2 117     MM    MM   5.5    MM   MM   MM    MM
2024 01 30 04 56  MM   MM   MM   2.0     5   5.2  21     MM    MM   5.5    MM   MM   MM    MM
2024 01 30 04 26  MM   MM   MM   1.9    10   5.3 108     MM    MM   5.8    MM   MM   MM    MM
2024 01 30 03 56  MM   MM   MM   1.7     5   5.2  16     MM    MM   5.7    MM   MM   MM    MM
2024 01 30 03 26  MM   MM   MM   1.8     5   5.2  13     MM    MM   5.5    MM   MM   MM    MM
2024 01 30 02 56  MM   MM   MM   1.8     5   5.0  11     MM    MM   5.3    MM   MM   MM    MM
2024 01 30 02 26  MM   MM   MM   1.8     5   4.9  11     MM    MM   5.3    MM   MM   MM    MM
2024 01 30 01 56  MM   MM   MM   1.7     5   4.9  21     MM    MM   5.4    MM   MM   MM    MM
2024 01 30 01 26  MM   MM   MM   1.7     5   4.9  10     MM    MM   5.6    MM   MM   MM    MM
2024 01 30 00 56  MM   MM   MM   1.7     5   4.9  20     MM    MM   5.6    MM   MM   MM    MM
2024 01 30 00 26  MM   MM   MM   1.8     6   4.9  17     MM    MM   5.5    MM   MM   MM    MM
2024 01 29 23 56  MM   MM   MM   1.8     5   5.0  14     MM    MM   5.3    MM   MM   MM    MM
2024 01 29 22 56  MM   MM   MM   1.7     6   4.9  13     MM    MM   5.4    MM   MM   MM    MM
2024 01 29 22 26  MM   MM   MM   1.8     6   4.9  28     MM    MM   5.8    MM   MM   MM    MM
2024 01 29 21 56  MM   MM   MM   2.0     5   4.8  21     MM    MM   5.7    MM   MM   MM    MM
2024 01 29 21 26  MM   MM   MM   2.2     5   5.1  14     MM    MM   5.7    MM   MM   MM    MM
2024 01 29 20 56  MM   MM   MM   2.2     6   5.1  11     MM    MM   6.2    MM   MM   MM    MM
